114.119.138.117 - - [27/Apr/2025:02:01:37 -0400] "GET /index.php/Detail/occurrences/114 HTTP/1.1" 499 0 "https://35.239.124.218/index.php/Detail/occurrences/114" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
176.65.128.199 - - [30/Apr/2025:04:26:13 -0400] "GET /__screenshot-error?file=/etc/passwd HTTP/1.1" 301 162 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36"
176.65.128.199 - - [30/Apr/2025:04:26:13 -0400] "POST /wp-admin/admin-ajax.php HTTP/1.1" 301 162 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36"
154.81.156.7 - - [30/Apr/2025:04:43:15 -0400] "GET / HTTP/1.1" 301 162 "-" "-"
154.81.156.54 - - [30/Apr/2025:04:44:57 -0400] "GET / HTTP/1.1" 301 162 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
93.174.93.12 - - [30/Apr/2025:04:52:40 -0400] "GET / HTTP/1.0" 301 162 "-" "Mozilla/5.0 (Linux; Android 9; ONEPLUS A5000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.111 Mobile Safari/537.36"
34.34.173.16 - - [30/Apr/2025:05:05:25 -0400] "GET / HTTP/1.1" 301 162 "-" "python-requests/2.32.3"
40.67.161.44 - - [30/Apr/2025:05:08:35 -0400] "GET /actuator/health HTTP/1.1" 404 276 "-" "Mozilla/5.0 zgrab/0.x"
185.218.84.178 - - [30/Apr/2025:05:11:26 -0400] "GET / HTTP/1.1" 301 162 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
170.64.219.134 - - [30/Apr/2025:05:28:02 -0400] "GET /.git/config HTTP/1.1" 301 162 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
170.64.219.134 - - [30/Apr/2025:05:28:02 -0400] "GET /.git/config HTTP/1.1" 404 276 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
154.81.156.54 - - [30/Apr/2025:05:28:27 -0400] "GET / HTTP/1.1" 301 162 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
114.119.138.117 - - [30/Apr/2025:05:32:40 -0400] "GET /index.php/Detail/objects/93/view/pdf/export_format/_pdf_ca_objects_summary HTTP/1.1" 499 0 "https://35.239.124.218/index.php/Detail/objects/93" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
176.65.149.188 - - [30/Apr/2025:05:35:40 -0400] "POST /boaform/admin/formLogin HTTP/1.1" 301 162 "http://35.239.124.218:80/admin/login.asp" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:71.0) Gecko/20100101 Firefox/71.0"
176.65.149.188 - - [30/Apr/2025:05:35:40 -0400] "" 400 0 "-" "-"
154.81.156.7 - - [30/Apr/2025:05:39:21 -0400] "GET / HTTP/1.1" 301 162 "-" "-"
154.81.156.35 - - [30/Apr/2025:05:41:55 -0400] "GET / HTTP/1.1" 301 162 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
91.107.173.126 - - [30/Apr/2025:05:50:43 -0400] "GET / HTTP/1.1" 301 162 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36"
91.107.173.126 - - [30/Apr/2025:05:50:43 -0400] "GET / HTTP/1.1" 301 162 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36"
91.107.173.126 - - [30/Apr/2025:05:50:44 -0400] "GET /favicon.ico HTTP/1.1" 301 162 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36"
91.107.173.126 - - [30/Apr/2025:05:50:44 -0400] "GET /favicon.ico HTTP/1.1" 404 276 "http://35.239.124.218/favicon.ico" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36"
178.62.87.47 - - [30/Apr/2025:05:59:08 -0400] "GET /.env HTTP/1.1" 301 162 "-" "Mozilla/5.0; Keydrop.io/1.0(onlyscans.com/about);"
178.62.87.47 - - [30/Apr/2025:05:59:08 -0400] "GET /.git/config HTTP/1.1" 301 162 "-" "Mozilla/5.0; Keydrop.io/1.0(onlyscans.com/about);"
198.235.24.105 - - [30/Apr/2025:06:00:33 -0400] "\x16\x03\x01\x00\xCA\x01\x00\x00\xC6\x03\x03\xBC\xB7\xE6\x9A\x84S\x06\xE9\xE7b\xA7\x07\x17T\xFB/V{G\x09\xDC" 400 150 "-" "-"
198.235.24.105 - - [30/Apr/2025:06:00:33 -0400] "\x16\x03\x01\x00\xEE\x01\x00\x00\xEA\x03\x03\xBCk\xDD\xCA\xA0\xD5\xC8y\x9C\xA4\xDE\xEF\xEF\xA0\x91h-\xE1?M'\x86[j\xD0\x16\x13EZ\xC9\x04\xEF \x9AP\xF9\xC3.\xB6gH\xCF\xC9x8y\x94\xA5\x9F\xA7g\xFF\x80\x86\x17EI\xA8\x87\xDE\xF4\xD9\xD1\x85\x00\x00&\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x09\xC0\x13\xC0" 400 150 "-" "-"
154.81.156.54 - - [30/Apr/2025:06:02:27 -0400] "GET / HTTP/1.1" 301 162 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
20.80.105.198 - - [30/Apr/2025:06:06:47 -0400] "GET / HTTP/1.1" 499 0 "-" "Mozilla/5.0 zgrab/0.x"
217.79.151.145 - - [30/Apr/2025:06:21:43 -0400] "GET / HTTP/1.1" 301 162 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
184.105.139.70 - - [30/Apr/2025:06:24:55 -0400] "GET / HTTP/1.1" 499 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:95.0) Gecko/20100101 Firefox/98.0"
196.251.86.175 - - [30/Apr/2025:06:27:03 -0400] "GET /.env HTTP/1.1" 404 276 "-" "Mozilla/5.0 (Linux; Android 9; SM-G950F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.89 Mobile Safari/537.36"
196.251.87.86 - - [30/Apr/2025:06:33:03 -0400] "GET /.env HTTP/1.1" 404 276 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0 Mobile/15E148 Safari/604.1"
20.163.61.119 - - [30/Apr/2025:06:39:59 -0400] "GET /actuator/health HTTP/1.1" 404 276 "-" "Mozilla/5.0 zgrab/0.x"
154.81.156.54 - - [30/Apr/2025:06:40:18 -0400] "GET / HTTP/1.1" 301 162 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
185.218.86.4 - - [30/Apr/2025:06:44:08 -0400] "GET / HTTP/1.1" 301 162 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
165.154.206.35 - - [30/Apr/2025:06:48:20 -0400] "GET / HTTP/1.1" 400 150 "-" "NTRIP GNSSInternetRadio"
165.154.206.35 - - [30/Apr/2025:06:48:21 -0400] "GET /version HTTP/1.1" 400 248 "-" "-"
165.154.206.35 - - [30/Apr/2025:06:48:21 -0400] "GET / HTTP/1.1" 400 248 "-" "-"
165.154.206.35 - - [30/Apr/2025:06:48:21 -0400] "GET / HTTP/1.1" 400 248 "-" "-"
165.154.206.35 - - [30/Apr/2025:06:48:21 -0400] "GET /v1 HTTP/1.1" 400 248 "-" "-"
165.154.206.35 - - [30/Apr/2025:06:48:29 -0400] "GET / HTTP/1.1" 499 0 "-" "-"
165.154.206.35 - - [30/Apr/2025:06:48:29 -0400] "REQMOD icap://icap-server.net/server?arg=87 ICAP/1.0" 400 150 "-" "-"
165.154.252.208 - - [30/Apr/2025:06:54:49 -0400] "GET /.env HTTP/1.1" 301 162 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
165.154.252.208 - - [30/Apr/2025:06:54:49 -0400] "POST / HTTP/1.1" 301 162 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
165.154.252.208 - - [30/Apr/2025:06:54:50 -0400] "GET /.env HTTP/1.1" 404 276 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
165.154.252.208 - - [30/Apr/2025:06:54:56 -0400] "POST / HTTP/1.1" 499 0 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
114.119.148.208 - - [30/Apr/2025:06:56:08 -0400] "GET /index.php/Detail/objects/92/view/pdf/export_format/_pdf_ca_objects_summary HTTP/1.1" 499 0 "https://35.239.124.218/index.php/Detail/objects/92" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
185.242.226.117 - - [30/Apr/2025:06:56:26 -0400] "GET / HTTP/1.1" 400 650 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36"
196.251.87.86 - - [30/Apr/2025:07:04:15 -0400] "GET /.env HTTP/1.1" 404 276 "-" "Mozilla/5.0 (Linux; U; Android 1.5; de-ch; HTC Hero Build/CUPCAKE) AppleWebKit/528.5  (KHTML, like Gecko) Version/3.1.2 Mobile Safari/525.20.1"
154.81.156.54 - - [30/Apr/2025:07:13:17 -0400] "GET / HTTP/1.1" 301 162 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
196.251.86.64 - - [30/Apr/2025:07:13:18 -0400] "GET /.env HTTP/1.1" 404 276 "-" "ELinks/0.9.3 (textmode; Linux 2.6.9-kanotix-8 i686; 127x41)"
196.251.86.64 - - [30/Apr/2025:07:14:21 -0400] "GET /.env HTTP/1.1" 404 276 "-" "Mozilla/5.0 (Linux; Android 9; ASUS_X00QD) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.111 Mobile Safari/537.36"
113.143.36.150 - - [30/Apr/2025:07:24:22 -0400] "POST /cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh HTTP/1.1" 400 150 "-" "-"
113.143.36.150 - - [30/Apr/2025:07:24:23 -0400] "POST /cgi-bin/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/bin/sh HTTP/1.1" 400 150 "-" "-"
113.143.36.150 - - [30/Apr/2025:07:24:23 -0400] "POST /hello.world?%ADd+allow_url_include%3d1+%ADd+auto_prepend_file%3dphp://input HTTP/1.1" 404 276 "-" "Custom-AsyncHttpClient"
113.143.36.150 - - [30/Apr/2025:07:24:24 -0400] "GET /vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 200 0 "-" "Custom-AsyncHttpClient"
113.143.36.150 - - [30/Apr/2025:07:24:24 -0400] "GET /vendor/phpunit/phpunit/Util/PHP/eval-stdin.php HTTP/1.1" 404 276 "-" "Custom-AsyncHttpClient"
113.143.36.150 - - [30/Apr/2025:07:24:24 -0400] "GET /vendor/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 404 276 "-" "Custom-AsyncHttpClient"
113.143.36.150 - - [30/Apr/2025:07:24:24 -0400] "GET /vendor/phpunit/Util/PHP/eval-stdin.php HTTP/1.1" 404 276 "-" "Custom-AsyncHttpClient"
113.143.36.150 - - [30/Apr/2025:07:24:25 -0400] "GET /vendor/phpunit/phpunit/LICENSE/eval-stdin.php HTTP/1.1" 404 276 "-" "Custom-AsyncHttpClient"
113.143.36.150 - - [30/Apr/2025:07:24:25 -0400] "GET /vendor/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 404 276 "-" "Custom-AsyncHttpClient"
113.143.36.150 - - [30/Apr/2025:07:24:25 -0400] "GET /phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 404 276 "-" "Custom-AsyncHttpClient"
113.143.36.150 - - [30/Apr/2025:07:24:25 -0400] "GET /phpunit/phpunit/Util/PHP/eval-stdin.php HTTP/1.1" 404 276 "-" "Custom-AsyncHttpClient"
113.143.36.150 - - [30/Apr/2025:07:24:26 -0400] "GET /phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 404 276 "-" "Custom-AsyncHttpClient"
113.143.36.150 - - [30/Apr/2025:07:24:26 -0400] "GET /phpunit/Util/PHP/eval-stdin.php HTTP/1.1" 404 276 "-" "Custom-AsyncHttpClient"
113.143.36.150 - - [30/Apr/2025:07:24:26 -0400] "GET /lib/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 404 276 "-" "Custom-AsyncHttpClient"
113.143.36.150 - - [30/Apr/2025:07:24:26 -0400] "GET /lib/phpunit/phpunit/Util/PHP/eval-stdin.php HTTP/1.1" 404 276 "-" "Custom-AsyncHttpClient"
113.143.36.150 - - [30/Apr/2025:07:24:27 -0400] "GET /lib/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 404 276 "-" "Custom-AsyncHttpClient"
113.143.36.150 - - [30/Apr/2025:07:24:27 -0400] "GET /lib/phpunit/Util/PHP/eval-stdin.php HTTP/1.1" 404 276 "-" "Custom-AsyncHttpClient"
113.143.36.150 - - [30/Apr/2025:07:24:27 -0400] "GET /lib/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 404 276 "-" "Custom-AsyncHttpClient"
113.143.36.150 - - [30/Apr/2025:07:24:27 -0400] "GET /laravel/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 404 276 "-" "Custom-AsyncHttpClient"
113.143.36.150 - - [30/Apr/2025:07:24:28 -0400] "GET /www/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 404 276 "-" "Custom-AsyncHttpClient"
113.143.36.150 - - [30/Apr/2025:07:24:28 -0400] "GET /ws/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 404 276 "-" "Custom-AsyncHttpClient"
113.143.36.150 - - [30/Apr/2025:07:24:28 -0400] "GET /yii/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 404 276 "-" "Custom-AsyncHttpClient"
113.143.36.150 - - [30/Apr/2025:07:24:28 -0400] "GET /zend/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 404 276 "-" "Custom-AsyncHttpClient"
113.143.36.150 - - [30/Apr/2025:07:24:29 -0400] "GET /ws/ec/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 404 276 "-" "Custom-AsyncHttpClient"
113.143.36.150 - - [30/Apr/2025:07:24:29 -0400] "GET /V2/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 404 276 "-" "Custom-AsyncHttpClient"
113.143.36.150 - - [30/Apr/2025:07:24:29 -0400] "GET /tests/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 404 276 "-" "Custom-AsyncHttpClient"
113.143.36.150 - - [30/Apr/2025:07:24:29 -0400] "GET /test/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 404 276 "-" "Custom-AsyncHttpClient"
113.143.36.150 - - [30/Apr/2025:07:24:29 -0400] "GET /testing/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 404 276 "-" "Custom-AsyncHttpClient"
113.143.36.150 - - [30/Apr/2025:07:24:30 -0400] "GET /api/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 404 276 "-" "Custom-AsyncHttpClient"
113.143.36.150 - - [30/Apr/2025:07:24:30 -0400] "GET /demo/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 404 276 "-" "Custom-AsyncHttpClient"
113.143.36.150 - - [30/Apr/2025:07:24:30 -0400] "GET /cms/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 404 276 "-" "Custom-AsyncHttpClient"
113.143.36.150 - - [30/Apr/2025:07:24:30 -0400] "GET /crm/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 404 276 "-" "Custom-AsyncHttpClient"
113.143.36.150 - - [30/Apr/2025:07:24:31 -0400] "GET /admin/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 404 276 "-" "Custom-AsyncHttpClient"
113.143.36.150 - - [30/Apr/2025:07:24:31 -0400] "GET /backup/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 404 276 "-" "Custom-AsyncHttpClient"
113.143.36.150 - - [30/Apr/2025:07:24:31 -0400] "GET /blog/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 404 276 "-" "Custom-AsyncHttpClient"
113.143.36.150 - - [30/Apr/2025:07:24:31 -0400] "GET /workspace/drupal/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 404 276 "-" "Custom-AsyncHttpClient"
113.143.36.150 - - [30/Apr/2025:07:24:32 -0400] "GET /panel/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 404 276 "-" "Custom-AsyncHttpClient"
113.143.36.150 - - [30/Apr/2025:07:24:32 -0400] "GET /public/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 404 276 "-" "Custom-AsyncHttpClient"
113.143.36.150 - - [30/Apr/2025:07:24:32 -0400] "GET /apps/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 404 276 "-" "Custom-AsyncHttpClient"
113.143.36.150 - - [30/Apr/2025:07:24:32 -0400] "GET /app/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 404 276 "-" "Custom-AsyncHttpClient"
113.143.36.150 - - [30/Apr/2025:07:25:33 -0400] "GET /index.php?s=/index/\x5Cthink\x5Capp/invokefunction&function=call_user_func_array&vars[0]=md5&vars[1][]=Hello HTTP/1.1" 499 0 "-" "Custom-AsyncHttpClient"
154.81.156.7 - - [30/Apr/2025:07:30:37 -0400] "GET / HTTP/1.1" 301 162 "-" "-"
92.255.57.58 - - [30/Apr/2025:07:33:09 -0400] "GET / HTTP/1.1" 301 162 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
92.255.57.58 - - [30/Apr/2025:07:33:24 -0400] "GET / HTTP/1.1" 499 0 "http://35.239.124.218:80/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
207.148.37.54 - - [30/Apr/2025:07:34:54 -0400] "POST /index HTTP/1.1" 404 276 "-" "Python/3.8 aiohttp/3.10.11"
92.255.85.59 - - [30/Apr/2025:07:35:51 -0400] "GET /remote/login HTTP/1.1" 404 276 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203"
92.255.85.59 - - [30/Apr/2025:07:35:51 -0400] "GET /login HTTP/1.1" 404 276 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203"
92.255.57.58 - - [30/Apr/2025:07:43:39 -0400] "GET / HTTP/1.1" 301 162 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
92.255.57.58 - - [30/Apr/2025:07:43:54 -0400] "GET / HTTP/1.1" 499 0 "http://35.239.124.218:80" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
87.236.176.192 - - [30/Apr/2025:07:44:45 -0400] "GET / HTTP/1.1" 499 0 "-" "Mozilla/5.0 (compatible; InternetMeasurement/1.0; +https://internet-measurement.com/)"
87.236.176.200 - - [30/Apr/2025:07:45:02 -0400] "GET / HTTP/1.0" 400 423 "-" "-"
172.236.228.227 - - [30/Apr/2025:07:46:18 -0400] "\x16\x03\x01\x01" 400 150 "-" "-"
172.236.228.227 - - [30/Apr/2025:07:46:19 -0400] "\x16\x03\x01\x01" 400 150 "-" "-"
185.218.84.178 - - [30/Apr/2025:07:57:53 -0400] "GET / HTTP/1.1" 301 162 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
154.81.156.35 - - [30/Apr/2025:07:59:50 -0400] "GET / HTTP/1.1" 301 162 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
195.211.191.76 - - [30/Apr/2025:08:10:37 -0400] "GET /.git/HEAD HTTP/1.1" 404 276 "-" "Mozilla/5.0 (Windows NT 6.2; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1667.0 Safari/537.36"
165.154.41.115 - - [30/Apr/2025:08:17:19 -0400] "GET / HTTP/1.1" 301 162 "-" "curl/7.29.0"
165.154.41.115 - - [30/Apr/2025:08:17:21 -0400] "\x16\x03\x01\x00\xF2\x01\x00\x00\xEE\x03\x03\xCE\xE1[\x13\xCDG\xEDi6t\xB3\x15\x066\xA1i" 400 150 "-" "-"
165.154.41.115 - - [30/Apr/2025:08:17:21 -0400] "t3 12.1.2" 400 150 "-" "-"
165.154.172.111 - - [30/Apr/2025:08:17:32 -0400] "GET / HTTP/1.1" 301 162 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 9_1_2) AppleWebKit/574.42 (KHTML, like Gecko) Chrome/93.0.1753 Safari/537.36"
165.154.172.111 - - [30/Apr/2025:08:17:33 -0400] "GET /favicon.ico HTTP/1.1" 404 276 "-" "Go-http-client/1.1"
165.154.172.111 - - [30/Apr/2025:08:17:33 -0400] "GET /sitemap.xml HTTP/1.1" 404 276 "-" "Go-http-client/1.1"
165.154.172.111 - - [30/Apr/2025:08:17:33 -0400] "GET /robots.txt HTTP/1.1" 200 128 "-" "Go-http-client/1.1"
165.154.172.111 - - [30/Apr/2025:08:18:05 -0400] "GET / HTTP/1.1" 499 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 8_2_1) AppleWebKit/564.40 (KHTML, like Gecko) Chrome/58.0.1363 Safari/537.36"
114.119.128.218 - - [30/Apr/2025:08:20:07 -0400] "GET /index.php/Detail/objects/92 HTTP/1.1" 499 0 "https://35.239.124.218/index.php/Detail/objects/2156/view/pdf/export_format/_pdf_ca_objects_summary" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
51.15.224.249 - - [30/Apr/2025:08:23:07 -0400] "GET / HTTP/2.0" 499 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
51.15.224.249 - - [30/Apr/2025:08:28:19 -0400] "GET / HTTP/2.0" 499 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
121.187.15.141 - - [30/Apr/2025:08:29:52 -0400] "GET / HTTP/1.0" 301 162 "-" "curl/7.88.1"
154.81.156.54 - - [30/Apr/2025:08:35:44 -0400] "GET / HTTP/1.1" 301 162 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
92.255.57.58 - - [30/Apr/2025:08:43:58 -0400] "GET /?XDEBUG_SESSION_START=phpstorm HTTP/1.1" 301 162 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
92.255.57.58 - - [30/Apr/2025:08:44:13 -0400] "GET /?XDEBUG_SESSION_START=phpstorm HTTP/1.1" 499 0 "http://35.239.124.218:80/?XDEBUG_SESSION_START=phpstorm" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
154.81.156.54 - - [30/Apr/2025:09:04:00 -0400] "GET / HTTP/1.1" 301 162 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
66.249.73.99 - - [30/Apr/2025:09:17:48 -0400] "GET /index.php/Detail/objects/5301 HTTP/1.1" 200 140 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.7049.114 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
92.255.57.58 - - [30/Apr/2025:09:26:21 -0400] "GET / HTTP/1.1" 301 162 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
